ts,open,high,low,close,volume,vol_achat,vol_vente,n_trades,n_achat,gros_achat,gros_vente,moyen_achat,moyen_vente,trade_max
1769922600,78720.0,78862.9,78696.9,78807.8,684.716,244.586,440.13,6597,3525,124.342,204.002,82.249,186.017,2118289.2
1769922900,78807.8,78888.0,78756.1,78760.6,253.634,98.853,154.781,4079,1784,39.537,67.791,38.986,58.417,1239949.806
1769923200,78760.6,78874.3,78688.0,78862.5,317.896,125.67,192.226,4040,2251,49.118,119.041,51.625,50.8,1542729.6712
1769923500,78862.4,78947.3,78817.2,78906.4,269.905,122.897,147.008,3493,1789,37.403,72.572,62.846,52.846,1196682.282
1769923800,78906.4,78910.2,78803.7,78815.2,272.186,87.045,185.141,2819,1069,31.137,132.635,44.299,34.365,1238278.2511
1769924100,78815.1,78837.6,78670.0,78671.6,483.273,114.178,369.095,3048,934,67.546,279.359,35.217,61.869,1807126.7478
1769924400,78671.6,78692.1,78510.0,78545.3,680.429,254.197,426.232,5096,1971,154.553,242.393,74.748,137.439,1301149.3118
1769924700,78545.4,78606.8,78497.1,78521.2,403.638,229.626,174.012,4660,2226,128.275,80.778,74.821,62.421,942334.866
1769925000,78521.2,78609.8,78483.0,78534.0,380.637,183.892,196.745,4755,2382,95.936,79.74,63.173,85.904,886993.4098
1769925300,78534.0,78600.0,78534.0,78583.9,199.028,137.243,61.785,3208,1794,74.284,20.904,44.388,27.123,686309.4999
1769925600,78583.9,78650.0,78566.3,78582.5,161.916,101.533,60.383,3609,1740,33.157,10.6,46.888,29.303,371621.2728
1769925900,78582.5,78650.0,78575.1,78620.0,200.833,137.408,63.425,3644,1933,75.219,11.746,42.422,28.888,1399428.9809
1769926200,78619.9,78687.4,78585.0,78678.2,183.322,85.1,98.222,3157,1600,19.52,16.181,47.208,60.926,372743.0132
1769926500,78678.3,78693.0,78667.5,78686.0,73.164,37.125,36.039,1671,767,2.75,9.646,24.98,14.711,285494.576
1769926800,78686.0,78772.0,78682.2,78708.8,204.807,85.724,119.083,3169,1572,19.133,55.526,46.587,41.324,2762667.808
1769927100,78708.7,78791.6,78651.4,78679.8,230.509,110.339,120.17,3742,1685,19.881,40.614,72.192,52.558,561237.5109
1769927400,78679.8,78758.0,78657.0,78664.6,196.009,91.438,104.571,3119,1369,34.094,24.008,40.604,58.145,547199.3048
1769927700,78664.6,78688.0,78356.4,78484.2,636.564,238.904,397.66,7558,2922,101.456,151.316,103.409,180.975,978009.63
1769928000,78484.3,78565.7,78484.3,78487.2,271.989,133.594,138.395,4932,2465,54.322,55.368,54.29,58.525,551352.91
1769928300,78487.2,78487.2,78260.5,78283.9,1554.973,490.636,1064.337,12511,4732,271.727,552.213,173.577,408.716,1434252.3648
1769928600,78283.9,78349.0,78221.0,78324.6,1067.447,410.251,657.196,11607,5433,171.538,387.187,185.544,189.587,1030258.885
1769928900,78324.6,78421.3,78262.9,78262.9,400.906,256.876,144.03,5012,2491,77.102,60.751,150.188,56.376,448859.2544
1769929200,78263.0,78300.0,78082.2,78109.2,622.87,168.006,454.864,7601,2889,57.453,185.244,79.665,210.168,458382.6072
1769929500,78109.2,78210.6,77899.9,78208.9,1295.249,541.66,753.589,13466,6906,196.353,397.045,258.935,273.301,1839522.185
1769929800,78208.9,78328.9,78060.8,78092.4,720.909,369.496,351.413,12567,5972,105.175,164.237,189.722,122.566,6034894.2
1769930100,78092.5,78167.2,77968.6,77969.2,520.328,183.153,337.175,9015,4054,50.762,156.409,86.72,128.148,1087042.594
1769930400,77969.2,78138.3,77968.6,78073.8,381.125,193.265,187.86,6669,3724,52.565,89.925,98.539,62.064,508784.9184
1769930700,78073.8,78182.4,78073.8,78181.0,229.544,141.725,87.819,3634,2235,40.336,26.958,73.249,42.119,542641.1559
1769931000,78180.9,78274.4,78139.5,78229.2,334.638,212.425,122.213,5695,3067,70.171,38.316,106.486,57.265,1113386.8646
1769931300,78229.2,78370.8,78229.1,78345.0,415.957,260.623,155.334,6317,3629,73.847,47.349,148.104,78.567,675125.9664
1769931600,78345.0,78687.2,78345.0,78538.0,894.4,589.402,304.998,14994,8168,191.389,69.954,310.803,165.175,1330966.3068
1769931900,78538.0,78548.8,78403.3,78408.7,326.284,153.061,173.223,6256,2609,37.186,40.421,90.108,92.266,355176.32
1769932200,78408.6,78489.9,78373.6,78392.9,284.195,145.694,138.501,5088,2555,41.208,45.061,77.012,66.671,794113.6
1769932500,78392.9,78458.5,78307.9,78320.8,330.308,125.098,205.21,4815,2066,27.813,103.824,75.376,67.508,932951.5524
1769932800,78320.8,78494.1,78320.8,78458.0,385.483,234.32,151.163,7749,4262,88.08,55.181,99.132,57.432,731891.85
1769933100,78458.0,78468.9,78396.0,78438.2,227.098,107.975,119.123,3877,1916,50.217,62.183,39.579,36.314,1007467.8507
1769933400,78438.2,78500.4,78402.4,78411.0,197.417,108.635,88.782,3216,1544,49.968,27.474,39.091,43.113,546415.1583
1769933700,78410.9,78442.8,78213.6,78301.6,374.518,126.197,248.321,6927,3026,32.012,94.595,63.166,112.67,2477737.0749
1769934000,78301.6,78474.7,78225.5,78396.2,486.037,237.709,248.328,8359,4632,78.199,108.898,106.954,100.114,1761094.5
1769934300,78396.3,78472.0,78281.7,78471.9,485.675,243.889,241.786,7366,3835,101.307,128.751,95.156,77.538,2821370.2388
1769934600,78471.9,78490.4,78420.5,78461.7,150.935,82.09,68.845,3040,1534,12.081,26.256,52.801,25.3,520102.0594
1769934900,78461.7,78779.8,78461.7,78733.0,594.324,429.744,164.58,9004,5534,148.782,49.404,214.042,74.039,1219793.4
1769935200,78732.9,78833.0,78720.4,78833.0,459.719,308.065,151.654,5829,3323,108.088,50.288,158.869,70.131,722126.867
1769935500,78832.9,78833.0,78633.0,78640.0,389.036,159.548,229.488,6578,2481,59.242,49.819,75.059,126.4,574370.4064
1769935800,78639.9,78729.7,78576.0,78579.9,157.213,69.031,88.182,4434,1993,8.269,9.468,41.299,52.829,380076.6338
1769936100,78579.8,78588.8,78517.2,78571.3,157.031,89.099,67.932,3197,1597,23.638,15.105,45.588,33.054,345931.3816
1769936400,78571.4,78726.5,78511.0,78708.4,221.449,134.997,86.452,5238,3130,35.003,22.286,66.143,41.891,395791.3522
1769936700,78708.4,78804.0,78671.9,78741.3,270.658,175.138,95.52,6182,3126,81.836,17.594,62.831,45.491,788078.8
1769937000,78741.3,78761.2,78698.6,78720.6,113.38,49.986,63.394,2812,1271,13.36,15.539,22.89,28.992,254398.353
1769937300,78720.6,78750.0,78642.7,78670.9,185.283,93.607,91.676,3995,1785,49.368,18.133,26.521,47.396,1511435.4205
1769937600,78670.8,78736.5,78642.1,78705.5,165.221,91.382,73.839,4233,2239,34.317,23.2,37.521,29.194,1579045.783
1769937900,78705.5,78717.0,78598.3,78645.9,92.077,48.387,43.69,2597,1129,13.71,10.072,20.658,17.956,249061.7476
1769938200,78645.9,78793.0,78644.8,78764.8,157.531,103.242,54.289,3435,2120,30.582,14.339,49.213,23.565,427323.8736
1769938500,78764.7,78812.1,78758.0,78786.5,132.028,72.257,59.771,2808,1489,18.688,15.297,33.702,27.662,424724.6048
1769938800,78786.5,78877.4,78754.6,78832.1,310.598,172.37,138.228,3997,2196,79.573,73.941,67.846,41.994,1110422.0276
1769939100,78832.1,78832.9,78708.8,78789.9,165.998,84.761,81.237,3599,1667,29.688,18.173,37.871,40.757,1250333.251
1769939400,78789.9,78803.4,78752.9,78796.0,120.115,48.849,71.266,2224,1121,9.09,22.059,28.078,36.835,362886.0188
1769939700,78796.0,79107.4,78760.0,78997.0,888.764,570.541,318.223,10221,5978,289.085,123.123,200.713,145.208,3508785.0
1769940000,78996.9,79044.8,78840.6,78876.1,415.229,166.63,248.599,6659,2840,67.352,86.077,67.562,114.28,1250965.0
1769940300,78876.0,78998.6,78842.0,78959.9,306.152,158.1,148.052,5579,3063,50.803,43.857,75.308,74.261,599938.5689
1769940600,78960.0,79194.0,78943.8,79130.6,496.896,333.248,163.648,7718,4517,132.604,55.186,145.125,70.684,640082.6537
1769940900,79130.5,79130.5,78949.0,78968.9,420.999,134.606,286.393,7601,3082,39.152,116.766,65.049,119.439,923763.5175
1769941200,78968.9,79031.1,78951.6,79031.1,205.047,110.452,94.595,3603,2006,30.592,30.26,59.676,45.435,431665.0261
1769941500,79031.2,79043.4,78960.7,78986.6,167.576,78.65,88.926,3679,1688,26.181,28.734,34.937,38.503,520929.817
1769941800,78986.7,79001.9,78685.0,78750.4,711.932,324.477,387.455,11382,4794,112.498,100.634,157.035,206.085,597304.464
1769942100,78750.4,78773.4,78371.4,78474.3,2061.934,810.152,1251.782,21918,9674,439.955,544.569,266.077,558.776,3485585.6
1769942400,78474.3,78478.1,78333.9,78334.0,722.594,317.983,404.611,10658,4843,148.522,155.331,116.846,180.477,1809628.8
1769942700,78334.0,78455.0,78259.4,78438.3,751.16,288.219,462.941,11622,6046,72.946,205.697,154.175,189.216,1114524.6849
1769943000,78438.4,78482.6,78309.9,78331.1,553.858,239.075,314.783,7761,3507,97.306,152.317,104.263,115.133,3926664.0
1769943300,78331.2,78354.1,78099.8,78239.9,1304.028,458.754,845.274,11859,5374,263.665,495.634,136.866,269.748,4922439.6243
1769943600,78240.0,78421.1,78240.0,78405.8,392.991,211.082,181.909,7029,4040,76.343,87.728,88.196,58.964,833571.897
1769943900,78405.9,78435.2,78332.5,78406.6,269.707,131.321,138.386,5475,2619,50.225,48.208,52.778,55.751,759848.9232
1769944200,78406.6,78475.2,78361.7,78465.3,174.945,103.195,71.75,3719,2095,24.598,28.079,52.93,21.682,750555.3888
1769944500,78465.4,78465.4,78263.7,78386.0,284.503,128.498,156.005,6208,2800,41.981,63.824,55.702,54.589,658522.4516
1769944800,78386.1,78413.6,78345.0,78354.9,117.505,62.989,54.516,3478,1618,11.717,9.929,32.955,24.263,415466.8408
1769945100,78354.9,78439.1,78343.5,78381.3,117.972,62.646,55.326,3306,1754,16.82,11.232,27.314,28.588,267136.3989
1769945400,78381.4,78523.4,78381.4,78523.3,262.098,196.505,65.593,3473,2283,110.89,17.311,57.917,33.684,4104608.0
1769945700,78523.4,78721.1,78523.3,78718.7,608.707,380.556,228.151,8978,5130,188.537,68.556,131.177,116.153,1358872.8728
1769946000,78718.8,78837.3,78702.2,78800.1,701.74,476.575,225.165,7492,3961,326.863,83.907,106.889,97.258,3667831.188
1769946300,78800.1,78838.5,78677.1,78689.1,394.267,195.125,199.142,6261,2647,107.637,69.859,61.548,86.555,1421702.1288
1769946600,78689.1,78703.2,78675.7,78684.7,109.85,55.721,54.129,2038,959,20.245,15.981,24.027,24.565,627544.775
1769946900,78684.7,78713.7,78671.6,78712.1,143.372,79.705,63.667,1944,963,40.661,20.033,27.158,28.115,710017.1631
1769947200,78712.1,78724.8,78512.6,78534.1,446.189,193.448,252.741,6135,2380,85.66,66.678,82.924,134.342,847663.8328
1769947500,78534.2,78576.2,78444.9,78540.3,255.267,128.165,127.102,4005,2029,54.93,44.934,50.355,56.568,588825.75
1769947800,78540.2,78590.0,78523.0,78530.6,110.759,63.817,46.942,2524,1264,21.111,16.835,30.903,16.602,452055.25
1769948100,78530.5,78587.0,78418.9,78586.9,415.953,206.589,209.364,5601,2882,86.798,107.042,87.04,69.059,2091207.363
1769948400,78587.0,78587.0,78199.9,78260.2,764.295,290.481,473.814,8775,3062,141.115,170.206,113.993,215.908,2306743.6
1769948700,78260.1,78410.7,78256.4,78400.2,369.242,236.15,133.092,4802,3019,57.369,57.274,142.467,49.035,625179.9855
1769949000,78400.3,78480.0,78400.2,78447.9,272.707,149.527,123.18,3793,2095,41.875,66.887,83.504,34.889,1484771.831
1769949300,78447.9,78629.2,78402.8,78405.0,464.042,198.259,265.783,6282,2864,67.438,84.384,97.815,137.886,731492.316
1769949600,78405.0,78484.7,78313.2,78336.5,408.18,92.317,315.863,4721,1926,25.008,124.372,49.134,152.156,1123160.8815
1769949900,78336.6,78438.7,78336.5,78435.1,176.714,91.836,84.878,3242,1938,32.844,43.44,39.702,23.079,764049.9572
1769950200,78435.1,78435.2,78370.6,78370.6,168.053,83.21,84.843,2444,1021,44.193,26.615,27.837,40.805,596874.2976
1769950500,78370.7,78465.0,78370.6,78420.6,165.804,106.431,59.373,2629,1465,58.936,24.69,30.775,22.658,1486856.0
1769950800,78420.6,78588.5,78420.6,78518.6,275.409,169.861,105.548,5529,3138,70.893,38.919,66.16,41.799,481016.9288
1769951100,78518.6,78559.1,78500.0,78559.0,116.39,66.997,49.393,2381,1301,23.787,20.775,30.196,16.791,521567.0352
1769951400,78559.0,78700.0,78559.0,78630.4,494.816,307.128,187.688,6256,3446,139.425,95.627,124.454,61.195,1564373.0697
1769951700,78630.4,78652.7,78580.2,78648.0,113.459,54.66,58.799,3076,1523,13.863,11.818,24.556,29.319,273491.46
1769952000,78647.9,78732.0,78589.7,78589.7,223.998,135.907,88.091,4189,1904,79.218,23.3,36.414,41.981,2663650.464
1769952300,78589.7,78660.5,78562.2,78646.5,308.945,224.126,84.819,3376,1950,87.618,28.326,113.101,39.277,661681.6087
1769952600,78646.6,78653.8,78570.0,78587.4,201.816,70.08,131.736,2640,1138,30.133,63.759,27.761,51.478,1090533.5505
1769952900,78587.5,78594.8,78448.7,78448.8,330.118,147.962,182.156,4840,1885,84.315,49.42,42.216,97.86,1172274.9408
1769953200,78448.7,78508.5,78422.3,78490.3,219.069,107.56,111.509,4292,2231,43.546,49.423,37.566,39.995,993566.784
1769953500,78490.3,78610.8,78455.9,78461.7,219.962,115.454,104.508,4459,2084,35.35,27.802,54.574,51.477,504997.3071
1769953800,78461.6,78461.6,78256.6,78320.8,664.396,274.56,389.836,9110,4117,104.859,154.979,121.909,176.398,813016.82
1769954100,78320.8,78362.1,78149.3,78280.7,701.95,322.527,379.423,11135,5575,113.69,144.821,144.299,171.431,1022644.9386
1769954400,78280.8,78280.8,78101.0,78188.3,602.842,247.713,355.129,9628,4338,104.334,149.858,95.448,144.169,1812913.34
1769954700,78188.3,78402.3,78169.0,78254.6,448.824,277.115,171.709,8584,4492,107.431,42.371,115.782,87.496,1081076.6225
1769955000,78254.5,78254.5,78062.0,78146.1,641.694,253.074,388.62,10002,4575,85.719,157.202,113.687,166.561,1018435.99
1769955300,78146.2,78190.4,78005.0,78057.5,700.963,258.376,442.587,10893,5061,104.114,236.793,101.909,140.08,1668372.16
1769955600,78057.4,78088.9,77922.0,78017.4,785.989,314.777,471.212,10675,4997,116.145,225.898,140.077,178.164,2460744.0
1769955900,78017.5,78144.3,77777.7,77812.9,1937.081,735.414,1201.667,24383,11275,276.639,593.606,344.186,466.334,1266856.1184
1769956200,77812.8,77924.0,77422.0,77460.5,2843.245,1217.895,1625.35,27801,12699,631.751,850.929,437.352,601.446,7155639.554
1769956500,77460.4,77558.7,77206.3,77376.0,3524.286,1541.192,1983.094,32104,15889,847.541,1160.459,512.566,633.171,10558513.8252
1769956800,77376.0,78097.1,77362.9,77850.8,4265.07,2690.487,1574.583,38380,21118,1620.048,826.301,842.644,575.403,18655428.0
1769957100,77850.8,78068.5,77760.9,78053.8,1368.338,711.289,657.049,25773,13338,289.316,203.828,307.466,334.506,1055022.76
1769957400,78053.4,78500.0,78042.6,78200.1,1777.328,976.499,800.829,28776,14653,468.507,285.476,355.246,370.723,1540387.23
1769957700,78200.2,78388.0,78101.6,78179.4,1165.394,691.825,473.569,15795,8020,222.125,167.181,375.62,224.818,812359.6848
1769958000,78179.4,78220.4,77843.8,77900.0,1200.578,486.363,714.215,15168,6421,232.479,287.186,186.854,324.666,2443818.0
1769958300,77900.0,78008.4,77838.3,77884.5,648.555,371.989,276.566,11215,5703,171.154,122.475,141.068,101.442,2235761.9
1769958600,77884.5,77912.4,77469.4,77588.1,1137.802,435.212,702.59,18911,8343,149.766,294.449,197.223,290.316,969456.8
1769958900,77588.0,77664.8,77111.0,77289.5,2517.578,1130.639,1386.939,42013,20278,407.071,582.062,510.536,575.993,4100497.2
1769959200,77289.6,77491.9,77139.5,77350.9,1496.945,729.122,767.823,27133,13760,287.164,357.478,304.401,293.358,3288958.2
1769959500,77350.8,77417.4,76895.5,76961.7,3078.496,1269.109,1809.387,41346,19181,560.82,815.047,522.391,769.071,6146632.866
1769959800,76961.7,77142.5,76839.1,77024.6,1765.143,845.966,919.177,33400,16720,306.937,392.825,371.213,356.678,3224410.124
1769960100,77024.6,77368.5,76752.5,77260.6,1981.32,1033.97,947.35,34295,17751,425.901,323.021,427.243,442.723,2105027.07
1769960400,77260.5,77293.4,76969.3,77139.3,1268.058,468.36,799.698,19385,8880,145.445,327.279,229.738,352.116,2051958.55
1769960700,77139.4,77446.0,77115.8,77357.3,998.358,576.64,421.718,18693,10201,210.041,145.614,263.225,190.96,1159012.06
1769961000,77357.4,77557.2,77301.0,77502.3,767.724,399.677,368.047,14385,7754,133.712,162.292,176.999,130.11,2442518.5741
1769961300,77502.3,77840.2,77492.0,77563.8,1143.855,523.836,620.019,18308,9009,250.853,254.892,177.399,257.634,1626758.235
1769961600,77563.8,77563.9,77056.7,77118.4,1437.075,582.749,854.326,24072,10688,203.418,353.665,267.371,345.719,1270067.25
1769961900,77118.4,77559.5,77092.6,77229.5,1022.745,490.621,532.124,22383,11176,170.177,174.314,209.488,243.467,1082200.0
1769962200,77229.6,77584.9,77137.2,77542.5,1231.129,849.387,381.742,16428,9440,420.288,198.067,322.491,113.627,4504687.5
1769962500,77542.4,77543.1,77123.3,77153.4,857.892,376.281,481.611,18192,8027,105.593,216.123,186.108,170.84,2057353.763
1769962800,77153.8,77586.7,77102.8,77521.6,923.324,541.606,381.718,22669,12566,188.934,136.61,226.06,152.183,1328660.0
1769963100,77521.6,77813.7,77463.0,77504.4,1399.201,610.21,788.991,26047,12442,263.037,243.164,230.187,409.09,1452041.187
1769963400,77504.4,77671.4,77426.7,77656.9,493.629,271.775,221.854,17735,9372,81.684,53.479,109.466,89.806,784485.0741
1769963700,77656.9,77726.7,77444.0,77492.0,414.87,152.557,262.313,13574,6077,30.715,67.223,71.562,127.407,345746.4312
1769964000,77492.1,77550.0,77128.2,77222.9,723.22,318.808,404.412,17476,8051,107.57,127.509,132.125,180.226,924593.348
1769964300,77223.0,77336.1,77162.4,77170.7,368.614,166.019,202.595,11689,5697,45.452,66.41,65.817,80.214,837911.5424
1769964600,77170.8,77330.2,77100.6,77330.2,673.112,291.477,381.635,12299,6935,100.38,215.395,118.701,112.982,7733432.8
1769964900,77330.1,77530.0,77318.0,77459.2,480.253,261.815,218.438,11210,6072,79.635,83.066,114.186,85.685,687458.9232
1769965200,77459.2,77599.8,77377.0,77599.8,448.597,274.841,173.756,11361,6144,122.107,46.528,93.982,76.947,810527.305
1769965500,77599.7,77721.5,77546.3,77610.0,1098.411,542.945,555.466,20641,10374,164.403,203.387,277.684,250.157,1008962.3382
1769965800,77609.9,77633.1,77505.4,77608.2,263.313,110.876,152.437,8969,4482,20.685,37.382,48.582,65.97,851426.1028
1769966100,77608.2,77714.9,77527.1,77679.4,433.842,214.2,219.642,9414,4907,82.791,78.22,81.734,93.026,758233.904
1769966400,77679.4,77692.0,77300.0,77379.8,496.102,223.626,272.476,13502,5913,71.107,87.111,98.035,111.207,589949.2127
1769966700,77379.7,77543.2,77379.7,77526.9,200.519,101.698,98.821,7678,4309,8.356,15.177,52.381,50.666,303291.3515
1769967000,77526.8,77620.8,77332.3,77367.4,486.988,187.693,299.295,10000,4202,65.571,99.413,78.285,136.173,593676.1233
1769967300,77367.4,77399.3,77259.5,77395.7,479.605,265.303,214.302,11008,5793,92.033,64.111,111.839,93.809,382935.5901
1769967600,77395.7,77537.4,77343.0,77442.3,204.652,101.421,103.231,6908,3614,24.513,31.883,38.257,39.049,266469.624
1769967900,77442.3,77540.1,77339.9,77372.5,308.686,115.493,193.193,6843,3178,39.984,55.202,41.665,99.697,356397.42
1769968200,77372.5,77708.0,77334.3,77657.7,586.003,312.172,273.831,8807,5214,155.282,113.893,102.038,116.868,2510437.752
1769968500,77657.7,77711.1,77531.4,77711.0,364.333,128.141,236.192,7101,3540,47.788,81.768,45.09,114.175,1658506.5
1769968800,77711.1,78115.7,77690.0,77971.7,2046.198,1200.392,845.806,30680,16199,539.036,364.728,491.255,330.887,7801785.593
1769969100,77971.7,78235.7,77825.6,78125.7,1299.139,703.479,595.66,19799,10439,412.192,322.305,188.399,177.702,7657566.28
1769969400,78125.7,78245.5,78068.0,78198.4,810.816,539.152,271.664,13451,6907,315.985,101.05,156.535,106.677,1539374.9865
1769969700,78198.3,78222.9,78086.7,78195.7,609.88,209.64,400.24,12436,6047,71.916,161.418,84.298,171.169,1194302.0538
1769970000,78195.6,78421.6,77989.2,78029.9,1059.134,490.333,568.801,16410,7734,209.167,232.053,198.443,242.874,2236187.35
1769970300,78029.9,78180.4,77962.3,78116.4,452.244,193.33,258.914,8874,4736,76.012,96.84,74.144,114.085,1210636.4479
1769970600,78116.3,78144.8,78050.3,78137.8,303.37,109.835,193.535,7341,3704,22.377,106.597,51.811,51.614,1096525.0688
1769970900,78137.9,78137.9,77996.8,78104.8,317.105,119.997,197.108,7377,3610,30.311,102.924,54.046,57.216,1476181.7592
1769971200,78104.8,78154.1,77913.5,77951.0,291.873,149.036,142.837,6743,2978,61.264,46.087,52.378,57.664,759973.5842
1769971500,77951.0,77989.6,77782.0,77782.0,706.353,201.234,505.119,8920,3844,69.774,320.677,87.555,126.853,1490680.62
1769971800,77782.1,77818.6,77689.1,77802.3,411.837,214.266,197.571,8482,4504,66.555,58.292,98.738,93.247,939917.688
1769972100,77802.7,78022.1,77720.1,77995.9,354.763,244.247,110.516,7124,4496,72.402,42.157,112.52,42.938,718012.3376
1769972400,77995.9,78073.9,77747.3,77771.2,428.687,171.301,257.386,8829,3684,47.092,119.997,80.117,85.445,4675281.75
1769972700,77771.0,77824.4,77721.4,77758.1,209.884,138.84,71.044,5727,2876,45.087,13.507,59.672,29.621,385097.232
1769973000,77758.1,77891.2,77700.0,77705.2,208.934,108.382,100.552,5174,2449,39.273,22.078,43.225,51.049,652360.278
1769973300,77705.2,77763.8,77563.5,77751.1,530.043,302.31,227.733,10257,5535,101.931,73.575,141.228,105.069,659142.855
1769973600,77751.1,77769.2,77644.3,77708.7,247.168,134.498,112.67,6182,3057,45.333,37.266,55.756,43.731,447016.7868
1769973900,77708.7,77727.1,77609.3,77670.4,236.901,145.833,91.068,4910,2354,82.979,25.866,38.356,37.791,1053530.4384
1769974200,77670.4,77775.9,77566.1,77698.4,571.596,299.803,271.793,7316,3693,169.863,109.142,88.509,121.835,1794834.8852
1769974500,77698.3,77698.4,77521.0,77547.5,423.64,193.37,230.27,7626,3259,89.969,77.58,70.912,106.034,668626.3875
1769974800,77547.6,77560.0,77456.7,77513.0,304.883,120.003,184.88,5488,2721,40.929,114.547,50.661,42.02,2091563.96
1769975100,77512.9,77513.0,77160.0,77243.5,1008.05,389.656,618.394,17985,8164,102.174,224.52,198.939,287.5,928618.1874
1769975400,77243.4,77347.5,77177.2,77196.7,318.058,192.709,125.349,6760,3331,91.289,34.054,63.566,56.003,1510673.9
1769975700,77196.7,77212.2,76950.9,77142.4,1318.213,524.778,793.435,15107,7736,227.919,430.14,206.479,278.634,5564867.0
1769976000,77142.4,77142.4,76833.4,77016.9,810.322,355.665,454.657,15364,7288,168.746,193.201,110.84,175.923,3812809.0
1769976300,77016.9,77136.0,76906.7,77136.0,681.041,386.4,294.641,11821,6483,174.649,120.883,137.592,116.399,3604748.79
1769976600,77136.0,77277.9,77098.3,77163.7,1013.271,459.821,553.45,14041,7242,160.812,322.224,213.545,166.742,7775892.8
1769976900,77163.8,77345.9,77053.9,77217.7,475.972,294.937,181.035,9643,5105,115.11,63.083,125.484,73.154,1126480.2126
1769977200,77217.6,77398.1,77200.9,77250.1,338.067,190.817,147.25,6397,3345,83.764,45.457,69.834,67.999,778820.94
1769977500,77250.0,77271.3,76543.7,76655.6,2412.664,756.462,1656.202,27651,11249,298.561,761.33,348.549,702.596,5610588.285
1769977800,76655.7,77086.0,76655.7,77080.5,1085.74,676.48,409.26,18652,10999,274.715,211.021,290.487,132.837,4788091.0
1769978100,77080.6,77644.8,77047.7,77615.8,1288.97,665.738,623.232,22954,13060,225.959,213.722,308.53,311.132,1227318.62
1769978400,77615.7,77708.2,77331.1,77384.8,797.94,376.09,421.85,17851,7990,171.774,123.404,130.582,196.753,1523569.2208
1769978700,77384.8,77400.0,77188.9,77244.6,472.6,172.17,300.43,9940,4580,36.186,94.477,91.49,153.823,788269.3992
1769979000,77244.4,77298.2,77053.7,77085.9,457.494,176.476,281.018,10619,4855,42.863,82.618,85.569,138.843,626383.044
1769979300,77085.9,77135.2,77041.4,77073.5,185.572,103.511,82.061,3952,2028,23.815,27.086,55.983,33.89,353071.8711
1769979600,77073.6,77111.5,76827.7,76832.3,509.491,183.312,326.179,9590,3976,73.545,113.068,68.394,145.128,796950.0
1769979900,76832.4,76925.5,76426.2,76426.2,1927.833,642.648,1285.185,23911,10692,233.538,731.852,294.128,406.123,6913873.456
1769980200,76426.3,76811.7,76425.1,76710.6,1372.655,920.911,451.744,23384,12881,469.22,158.713,310.134,190.439,6372077.88
1769980500,76710.6,76780.0,76500.0,76586.5,940.893,415.388,525.505,16694,8017,194.758,264.246,140.994,175.079,5043748.05
1769980800,76586.7,76761.4,76567.2,76676.9,399.004,189.184,209.82,10814,5751,58.475,62.305,74.414,97.152,743957.0348
1769981100,76676.9,77035.2,76676.9,76955.8,501.538,294.026,207.512,9822,5991,88.111,82.985,137.211,83.597,835516.3335
1769981400,76955.9,77123.0,76765.3,76933.4,483.522,230.493,253.029,14357,6944,67.138,69.168,99.127,111.516,687989.35
1769981700,76933.5,77140.2,76933.5,77075.7,365.059,190.314,174.745,10325,5673,45.814,54.283,90.081,76.2,586135.56
1769982000,77075.7,77134.9,76799.8,76815.7,521.599,205.271,316.328,8915,3504,119.948,87.197,50.03,172.813,2311603.2
1769982300,76815.7,76836.3,76404.9,76803.2,1547.126,723.248,823.878,26386,13123,314.193,339.907,276.265,344.992,3832487.01
1769982600,76803.2,76813.2,76551.1,76562.1,618.523,220.511,398.012,14608,6402,73.187,122.557,89.283,189.733,1450241.4168
1769982900,76562.1,76597.3,76307.4,76489.0,1543.666,618.193,925.473,28808,13860,215.937,262.567,270.084,498.227,2295459.0
1769983200,76489.0,76857.1,76406.4,76852.8,1004.192,508.821,495.371,26398,14365,140.355,107.444,235.313,275.688,968434.3932
1769983500,76853.0,77170.8,76807.7,77151.2,882.584,504.356,378.228,19182,10528,205.399,123.895,196.751,173.091,1496110.0
1769983800,77151.4,77753.6,77110.5,77447.9,1806.142,918.875,887.267,30617,15944,300.872,314.736,453.518,414.312,852513.025
1769984100,77448.0,77460.1,77218.3,77310.9,559.868,225.994,333.874,13350,6310,61.131,69.479,107.958,192.066,1538608.632
1769984400,77310.9,77322.7,76648.3,76696.1,1615.106,501.165,1113.941,19290,6956,241.23,343.46,182.981,592.082,1855433.46
1769984700,76696.2,77167.2,76676.6,77158.9,1215.057,690.375,524.682,19677,11196,281.088,119.856,291.186,307.809,6393175.1
1769985000,77158.8,77384.2,77106.3,77355.3,473.156,284.171,188.985,11255,6140,89.075,45.863,134.357,94.605,1501827.6
1769985300,77355.2,77575.0,77213.5,77518.7,588.423,279.877,308.546,11914,6196,104.612,131.262,116.682,115.207,775401.2144
1769985600,77518.6,77518.6,77341.4,77413.6,249.693,122.625,127.068,7200,3281,41.706,32.166,47.25,56.778,926397.09
1769985900,77413.6,77509.9,77191.1,77212.4,383.089,147.062,236.027,8366,3359,70.314,68.195,43.004,109.263,2722458.0
1769986200,77212.5,77411.6,77118.0,77177.7,417.615,284.071,133.544,7977,4207,102.529,32.604,133.34,57.953,4753493.6004
